Iteração,API,TIPO,Tempo de Resposta (ms),Tamanho da Resposta (bytes)
315,GraphQL List Repos More Info,graphql_2,1434.21,21604
315,REST Get Repo PRs,rest,790.97,1168277
315,GraphQL Get Repo PRs,graphql_1,435.44,3237
315,GraphQL Get Repo PRs More Info,graphql_2,922.16,27078
316,REST List Repos,rest,378.94,36311
316,GraphQL List Repos,graphql_1,613.69,1006
316,GraphQL List Repos More Info,graphql_2,1228.65,21604
316,REST Get Repo PRs,rest,1028.67,1168277
316,GraphQL Get Repo PRs,graphql_1,404.48,3237
316,GraphQL Get Repo PRs More Info,graphql_2,922.38,27078
317,REST List Repos,rest,377.13,36311
317,GraphQL List Repos,graphql_1,615.95,1006
317,GraphQL List Repos More Info,graphql_2,1738.57,21604
317,REST Get Repo PRs,rest,781.90,1168277
317,GraphQL Get Repo PRs,graphql_1,447.48,3237
317,GraphQL Get Repo PRs More Info,graphql_2,1023.60,27078
318,REST List Repos,rest,377.83,36311
318,GraphQL List Repos,graphql_1,517.03,1006
318,GraphQL List Repos More Info,graphql_2,1121.19,21604
318,REST Get Repo PRs,rest,910.02,1168277
318,GraphQL Get Repo PRs,graphql_1,523.27,3237
318,GraphQL Get Repo PRs More Info,graphql_2,921.07,27078
319,REST List Repos,rest,480.05,36311
319,GraphQL List Repos,graphql_1,512.72,1006
319,GraphQL List Repos More Info,graphql_2,1330.61,21604
319,REST Get Repo PRs,rest,882.41,1168277
319,GraphQL Get Repo PRs,graphql_1,448.26,3237
319,GraphQL Get Repo PRs More Info,graphql_2,818.76,27078
320,REST List Repos,rest,378.43,36311
320,GraphQL List Repos,graphql_1,408.46,1006
320,GraphQL List Repos More Info,graphql_2,1844.94,21604
320,REST Get Repo PRs,rest,783.05,1168277
320,GraphQL Get Repo PRs,graphql_1,445.02,3237
320,GraphQL Get Repo PRs More Info,graphql_2,866.99,27078
321,REST List Repos,rest,330.98,36311
321,GraphQL List Repos,graphql_1,407.80,1006
321,GraphQL List Repos More Info,graphql_2,1639.05,21604
321,REST Get Repo PRs,rest,701.41,1168277
321,GraphQL Get Repo PRs,graphql_1,526.47,3237
321,GraphQL Get Repo PRs More Info,graphql_2,818.77,27078
322,REST List Repos,rest,378.80,36311
322,GraphQL List Repos,graphql_1,613.41,1006
322,GraphQL List Repos More Info,graphql_2,1228.70,21604
322,REST Get Repo PRs,rest,690.83,1168277
322,GraphQL Get Repo PRs,graphql_1,538.01,3237
322,GraphQL Get Repo PRs More Info,graphql_2,995.75,27078
323,REST List Repos,rest,303.99,36311
323,GraphQL List Repos,graphql_1,511.35,1006
323,GraphQL List Repos More Info,graphql_2,1536.03,21604
323,REST Get Repo PRs,rest,841.17,1168277
323,GraphQL Get Repo PRs,graphql_1,386.23,3237
323,GraphQL Get Repo PRs More Info,graphql_2,978.89,27078
324,REST List Repos,rest,320.92,36311
324,GraphQL List Repos,graphql_1,409.81,1006
324,GraphQL List Repos More Info,graphql_2,1228.27,21604
324,REST Get Repo PRs,rest,778.96,1168277
324,GraphQL Get Repo PRs,graphql_1,448.55,3237
324,GraphQL Get Repo PRs More Info,graphql_2,818.96,27078
325,REST List Repos,rest,352.40,36311
325,GraphQL List Repos,graphql_1,475.49,1006
325,GraphQL List Repos More Info,graphql_2,1598.62,21604
325,REST Get Repo PRs,rest,681.60,1168277
325,GraphQL Get Repo PRs,graphql_1,546.96,3237
325,GraphQL Get Repo PRs More Info,graphql_2,921.04,27078
326,REST List Repos,rest,377.74,36311
326,GraphQL List Repos,graphql_1,511.61,1006
326,GraphQL List Repos More Info,graphql_2,1536.52,21604
326,REST Get Repo PRs,rest,791.86,1168277
326,GraphQL Get Repo PRs,graphql_1,436.89,3237
326,GraphQL Get Repo PRs More Info,graphql_2,819.61,27078
327,REST List Repos,rest,380.03,36311
327,GraphQL List Repos,graphql_1,510.43,1006
327,GraphQL List Repos More Info,graphql_2,1432.47,21604
327,REST Get Repo PRs,rest,780.98,1168277
327,GraphQL Get Repo PRs,graphql_1,399.63,3237
327,GraphQL Get Repo PRs More Info,graphql_2,1174.64,27078
328,REST List Repos,rest,375.91,36311
328,GraphQL List Repos,graphql_1,512.45,1006
328,GraphQL List Repos More Info,graphql_2,1330.66,21604
328,REST Get Repo PRs,rest,685.51,1168277
328,GraphQL Get Repo PRs,graphql_1,439.93,3237
328,GraphQL Get Repo PRs More Info,graphql_2,819.70,27078
329,REST List Repos,rest,378.82,36311
329,GraphQL List Repos,graphql_1,511.00,1006
329,GraphQL List Repos More Info,graphql_2,1333.57,21604
329,REST Get Repo PRs,rest,1137.55,1168277
329,GraphQL Get Repo PRs,graphql_1,496.79,3237
329,GraphQL Get Repo PRs More Info,graphql_2,820.76,27078
330,REST List Repos,rest,378.61,36311
330,GraphQL List Repos,graphql_1,510.21,1006
330,GraphQL List Repos More Info,graphql_2,1127.26,21604
330,REST Get Repo PRs,rest,1095.18,1168277
330,GraphQL Get Repo PRs,graphql_1,439.19,3237
330,GraphQL Get Repo PRs More Info,graphql_2,819.10,27078
331,REST List Repos,rest,378.73,36311
331,GraphQL List Repos,graphql_1,511.92,1006
331,GraphQL List Repos More Info,graphql_2,1330.99,21604
331,REST Get Repo PRs,rest,1056.65,1168277
331,GraphQL Get Repo PRs,graphql_1,478.35,3237
331,GraphQL Get Repo PRs More Info,graphql_2,921.07,27078
332,REST List Repos,rest,377.63,36311
332,GraphQL List Repos,graphql_1,614.24,1006
332,GraphQL List Repos More Info,graphql_2,2047.41,21604
332,REST Get Repo PRs,rest,798.94,1168277
332,GraphQL Get Repo PRs,graphql_1,428.67,3237
332,GraphQL Get Repo PRs More Info,graphql_2,1025.28,27078
333,REST List Repos,rest,276.69,36311
333,GraphQL List Repos,graphql_1,511.19,1006
333,GraphQL List Repos More Info,graphql_2,1535.54,21604
333,REST Get Repo PRs,rest,778.78,1168277
333,GraphQL Get Repo PRs,graphql_1,449.21,3237
333,GraphQL Get Repo PRs More Info,graphql_2,921.43,27078
334,REST List Repos,rest,377.67,36311
334,GraphQL List Repos,graphql_1,512.35,1006
334,GraphQL List Repos More Info,graphql_2,1227.79,21604
334,REST Get Repo PRs,rest,678.41,1168277
334,GraphQL Get Repo PRs,graphql_1,447.49,3237
334,GraphQL Get Repo PRs More Info,graphql_2,905.71,27078
335,REST List Repos,rest,396.80,36311
335,GraphQL List Repos,graphql_1,509.87,1006
335,GraphQL List Repos More Info,graphql_2,1227.27,21604
335,REST Get Repo PRs,rest,905.90,1168277
335,GraphQL Get Repo PRs,graphql_1,425.10,3237
335,GraphQL Get Repo PRs More Info,graphql_2,1125.96,27078
336,REST List Repos,rest,379.55,36311
336,GraphQL List Repos,graphql_1,407.65,1006
336,GraphQL List Repos More Info,graphql_2,1228.96,21604
336,REST Get Repo PRs,rest,794.26,1168277
336,GraphQL Get Repo PRs,graphql_1,435.14,3237
336,GraphQL Get Repo PRs More Info,graphql_2,921.28,27078
337,REST List Repos,rest,310.27,36311
337,GraphQL List Repos,graphql_1,474.11,1006
337,GraphQL List Repos More Info,graphql_2,1329.37,21604
337,REST Get Repo PRs,rest,831.94,1168277
337,GraphQL Get Repo PRs,graphql_1,368.28,3237
337,GraphQL Get Repo PRs More Info,graphql_2,953.64,27078
338,REST List Repos,rest,283.19,36311
338,GraphQL List Repos,graphql_1,401.85,1006
338,GraphQL List Repos More Info,graphql_2,1161.32,21604
338,REST Get Repo PRs,rest,742.94,1168277
338,GraphQL Get Repo PRs,graphql_1,552.24,3237
338,GraphQL Get Repo PRs More Info,graphql_2,1026.32,27078
339,REST List Repos,rest,376.31,36311
339,GraphQL List Repos,graphql_1,512.29,1006
339,GraphQL List Repos More Info,graphql_2,1022.45,21604
339,REST Get Repo PRs,rest,677.76,1168277
339,GraphQL Get Repo PRs,graphql_1,449.03,3237
339,GraphQL Get Repo PRs More Info,graphql_2,1022.87,27078
340,REST List Repos,rest,378.43,36311
340,GraphQL List Repos,graphql_1,511.87,1006
340,GraphQL List Repos More Info,graphql_2,1125.77,21604
340,REST Get Repo PRs,rest,1106.41,1168277
340,GraphQL Get Repo PRs,graphql_1,531.64,3237
340,GraphQL Get Repo PRs More Info,graphql_2,819.35,27078
341,REST List Repos,rest,378.51,36311
341,GraphQL List Repos,graphql_1,510.88,1006
341,GraphQL List Repos More Info,graphql_2,1331.54,21604
341,REST Get Repo PRs,rest,1016.96,1168277
341,GraphQL Get Repo PRs,graphql_1,518.03,3237
341,GraphQL Get Repo PRs More Info,graphql_2,922.19,27078
342,REST List Repos,rest,377.86,36311
342,GraphQL List Repos,graphql_1,409.01,1006
342,GraphQL List Repos More Info,graphql_2,1742.38,21604
342,REST Get Repo PRs,rest,779.53,1168277
342,GraphQL Get Repo PRs,graphql_1,447.36,3237
342,GraphQL Get Repo PRs More Info,graphql_2,922.50,27078
343,REST List Repos,rest,279.70,36311
343,GraphQL List Repos,graphql_1,507.07,1006
343,GraphQL List Repos More Info,graphql_2,1126.78,21604
343,REST Get Repo PRs,rest,783.26,1168277
343,GraphQL Get Repo PRs,graphql_1,444.79,3237
343,GraphQL Get Repo PRs More Info,graphql_2,921.11,27078
344,REST List Repos,rest,377.74,36311
344,GraphQL List Repos,graphql_1,409.85,1006
344,GraphQL List Repos More Info,graphql_2,1535.68,21604
344,REST Get Repo PRs,rest,763.13,1168277
344,GraphQL Get Repo PRs,graphql_1,465.44,3237
344,GraphQL Get Repo PRs More Info,graphql_2,921.06,27078
345,REST List Repos,rest,379.24,36311
345,GraphQL List Repos,graphql_1,411.31,1006
345,GraphQL List Repos More Info,graphql_2,1430.27,21604
345,REST Get Repo PRs,rest,899.48,1168277
345,GraphQL Get Repo PRs,graphql_1,431.07,3237
345,GraphQL Get Repo PRs More Info,graphql_2,1024.68,27078
346,REST List Repos,rest,376.83,36311
346,GraphQL List Repos,graphql_1,512.22,1006
346,GraphQL List Repos More Info,graphql_2,1227.80,21604
346,REST Get Repo PRs,rest,900.39,1168277
346,GraphQL Get Repo PRs,graphql_1,431.29,3237
346,GraphQL Get Repo PRs More Info,graphql_2,1023.85,27078
347,REST List Repos,rest,380.03,36311
347,GraphQL List Repos,graphql_1,508.93,1006
347,GraphQL List Repos More Info,graphql_2,1161.49,21604
347,REST Get Repo PRs,rest,880.33,1168277
347,GraphQL Get Repo PRs,graphql_1,517.89,3237
347,GraphQL Get Repo PRs More Info,graphql_2,1024.21,27078
348,REST List Repos,rest,377.83,36311
348,GraphQL List Repos,graphql_1,511.68,1006
348,GraphQL List Repos More Info,graphql_2,1432.96,21604
348,REST Get Repo PRs,rest,690.47,1168277
348,GraphQL Get Repo PRs,graphql_1,435.07,3237
348,GraphQL Get Repo PRs More Info,graphql_2,921.93,27078
349,REST List Repos,rest,380.18,36311
349,GraphQL List Repos,graphql_1,466.46,1006
349,GraphQL List Repos More Info,graphql_2,1361.74,21604
349,REST Get Repo PRs,rest,791.04,1168277
349,GraphQL Get Repo PRs,graphql_1,449.39,3237
349,GraphQL Get Repo PRs More Info,graphql_2,1128.86,27078
350,REST List Repos,rest,376.40,36311
350,GraphQL List Repos,graphql_1,511.11,1006
350,GraphQL List Repos More Info,graphql_2,1128.02,21604
350,REST Get Repo PRs,rest,1082.20,1168277
350,GraphQL Get Repo PRs,graphql_1,451.20,3237
350,GraphQL Get Repo PRs More Info,graphql_2,923.28,27078
351,REST List Repos,rest,377.11,36311
351,GraphQL List Repos,graphql_1,457.28,1006
351,GraphQL List Repos More Info,graphql_2,1386.26,21604
351,REST Get Repo PRs,rest,894.62,1168277
351,GraphQL Get Repo PRs,graphql_1,537.32,3237
351,GraphQL Get Repo PRs More Info,graphql_2,1126.15,27078
352,REST List Repos,rest,378.27,36311
352,GraphQL List Repos,graphql_1,512.73,1006
352,GraphQL List Repos More Info,graphql_2,1432.79,21604
352,REST Get Repo PRs,rest,677.72,1168277
352,GraphQL Get Repo PRs,graphql_1,448.67,3237
352,GraphQL Get Repo PRs More Info,graphql_2,920.13,27078
353,REST List Repos,rest,311.78,36311
353,GraphQL List Repos,graphql_1,406.31,1006
353,GraphQL List Repos More Info,graphql_2,1605.15,21604
353,REST Get Repo PRs,rest,692.65,1168277
353,GraphQL Get Repo PRs,graphql_1,433.88,3237
353,GraphQL Get Repo PRs More Info,graphql_2,794.78,27078
354,REST List Repos,rest,299.67,36311
354,GraphQL List Repos,graphql_1,512.64,1006
354,GraphQL List Repos More Info,graphql_2,1637.22,21604
354,REST Get Repo PRs,rest,1010.83,1168277
354,GraphQL Get Repo PRs,graphql_1,525.15,3237
354,GraphQL Get Repo PRs More Info,graphql_2,921.36,27078
355,REST List Repos,rest,378.51,36311
355,GraphQL List Repos,graphql_1,510.50,1006
355,GraphQL List Repos More Info,graphql_2,1433.49,21604
355,REST Get Repo PRs,rest,835.24,1168277
355,GraphQL Get Repo PRs,graphql_1,496.33,3237
355,GraphQL Get Repo PRs More Info,graphql_2,819.96,27078
356,REST List Repos,rest,377.56,36311
356,GraphQL List Repos,graphql_1,510.93,1006
356,GraphQL List Repos More Info,graphql_2,1228.26,21604
356,REST Get Repo PRs,rest,778.97,1168277
356,GraphQL Get Repo PRs,graphql_1,448.91,3237
356,GraphQL Get Repo PRs More Info,graphql_2,922.27,27078
357,REST List Repos,rest,378.57,36311
357,GraphQL List Repos,graphql_1,406.00,1006
357,GraphQL List Repos More Info,graphql_2,1308.39,21604
357,REST Get Repo PRs,rest,721.38,1168277
357,GraphQL Get Repo PRs,graphql_1,429.85,3237
357,GraphQL Get Repo PRs More Info,graphql_2,921.50,27078
358,REST List Repos,rest,377.94,36311
358,GraphQL List Repos,graphql_1,615.08,1006
358,GraphQL List Repos More Info,graphql_2,1330.15,21604
358,REST Get Repo PRs,rest,958.66,1168277
358,GraphQL Get Repo PRs,graphql_1,575.88,3237
358,GraphQL Get Repo PRs More Info,graphql_2,1127.14,27078
359,REST List Repos,rest,308.56,36311
359,GraphQL List Repos,graphql_1,479.20,1006
359,GraphQL List Repos More Info,graphql_2,1638.85,21604
359,REST Get Repo PRs,rest,823.87,1168277
359,GraphQL Get Repo PRs,graphql_1,505.10,3237
359,GraphQL Get Repo PRs More Info,graphql_2,820.07,27078
360,REST List Repos,rest,377.73,36311
360,GraphQL List Repos,graphql_1,511.70,1006
360,GraphQL List Repos More Info,graphql_2,1228.21,21604
360,REST Get Repo PRs,rest,793.22,1168277
360,GraphQL Get Repo PRs,graphql_1,434.44,3237
360,GraphQL Get Repo PRs More Info,graphql_2,1024.99,27078
361,REST List Repos,rest,377.99,36311
361,GraphQL List Repos,graphql_1,362.52,1006
361,GraphQL List Repos More Info,graphql_2,1479.85,21604
361,REST Get Repo PRs,rest,686.99,1168277
361,GraphQL Get Repo PRs,graphql_1,439.46,3237
361,GraphQL Get Repo PRs More Info,graphql_2,818.09,27078
362,REST List Repos,rest,378.88,36311
362,GraphQL List Repos,graphql_1,511.83,1006
362,GraphQL List Repos More Info,graphql_2,1535.10,21604
362,REST Get Repo PRs,rest,917.78,1168277
362,GraphQL Get Repo PRs,graphql_1,413.46,3237
362,GraphQL Get Repo PRs More Info,graphql_2,1023.86,27078
363,REST List Repos,rest,379.03,36311
363,GraphQL List Repos,graphql_1,444.45,1006
363,GraphQL List Repos More Info,graphql_2,1499.81,21604
363,REST Get Repo PRs,rest,883.32,1168277
363,GraphQL Get Repo PRs,graphql_1,446.45,3237
363,GraphQL Get Repo PRs More Info,graphql_2,819.11,27078
364,REST List Repos,rest,378.22,36311
364,GraphQL List Repos,graphql_1,513.47,1006
364,GraphQL List Repos More Info,graphql_2,1329.94,21604
364,REST Get Repo PRs,rest,961.72,1168277
364,GraphQL Get Repo PRs,graphql_1,470.26,3237
364,GraphQL Get Repo PRs More Info,graphql_2,971.06,27078
365,REST List Repos,rest,330.65,36311
365,GraphQL List Repos,graphql_1,510.28,1006
365,GraphQL List Repos More Info,graphql_2,1740.37,21604
365,REST Get Repo PRs,rest,783.23,1168277
365,GraphQL Get Repo PRs,graphql_1,547.93,3237
365,GraphQL Get Repo PRs More Info,graphql_2,819.61,27078
366,REST List Repos,rest,378.56,36311
366,GraphQL List Repos,graphql_1,510.76,1006
366,GraphQL List Repos More Info,graphql_2,1228.74,21604
366,REST Get Repo PRs,rest,792.13,1168277
366,GraphQL Get Repo PRs,graphql_1,436.42,3237
366,GraphQL Get Repo PRs More Info,graphql_2,921.12,27078
367,REST List Repos,rest,378.33,36311
367,GraphQL List Repos,graphql_1,511.23,1006
367,GraphQL List Repos More Info,graphql_2,1433.59,21604
367,REST Get Repo PRs,rest,681.23,1168277
367,GraphQL Get Repo PRs,graphql_1,444.04,3237
367,GraphQL Get Repo PRs More Info,graphql_2,821.17,27078
368,REST List Repos,rest,376.66,36311
368,GraphQL List Repos,graphql_1,613.08,1006
368,GraphQL List Repos More Info,graphql_2,1331.25,21604
368,REST Get Repo PRs,rest,802.78,1168277
368,GraphQL Get Repo PRs,graphql_1,425.76,3237
368,GraphQL Get Repo PRs More Info,graphql_2,1024.57,27078
369,REST List Repos,rest,378.35,36311
369,GraphQL List Repos,graphql_1,389.39,1006
369,GraphQL List Repos More Info,graphql_2,1248.60,21604
369,REST Get Repo PRs,rest,1144.49,1168277
369,GraphQL Get Repo PRs,graphql_1,492.02,3237
369,GraphQL Get Repo PRs More Info,graphql_2,922.29,27078
370,REST List Repos,rest,378.55,36311
370,GraphQL List Repos,graphql_1,510.94,1006
370,GraphQL List Repos More Info,graphql_2,1535.55,21604
370,REST Get Repo PRs,rest,777.62,1168277
370,GraphQL Get Repo PRs,graphql_1,451.11,3237
370,GraphQL Get Repo PRs More Info,graphql_2,706.45,27078
371,REST List Repos,rest,388.36,36311
371,GraphQL List Repos,graphql_1,496.30,1006
371,GraphQL List Repos More Info,graphql_2,1243.73,21604
371,REST Get Repo PRs,rest,903.44,1168277
371,GraphQL Get Repo PRs,graphql_1,530.01,3237
371,GraphQL Get Repo PRs More Info,graphql_2,922.12,27078
372,REST List Repos,rest,377.79,36311
372,GraphQL List Repos,graphql_1,409.10,1006
372,GraphQL List Repos More Info,graphql_2,1129.17,21604
372,REST Get Repo PRs,rest,863.63,1168277
372,GraphQL Get Repo PRs,graphql_1,362.57,3237
372,GraphQL Get Repo PRs More Info,graphql_2,921.05,27078
373,REST List Repos,rest,340.17,36311
373,GraphQL List Repos,graphql_1,447.98,1006
373,GraphQL List Repos More Info,graphql_2,1739.50,21604
373,REST Get Repo PRs,rest,685.67,1168277
373,GraphQL Get Repo PRs,graphql_1,440.19,3237
373,GraphQL Get Repo PRs More Info,graphql_2,819.44,27078
374,REST List Repos,rest,378.75,36311
374,GraphQL List Repos,graphql_1,409.65,1006
374,GraphQL List Repos More Info,graphql_2,1228.09,21604
374,REST Get Repo PRs,rest,778.79,1168277
374,GraphQL Get Repo PRs,graphql_1,551.52,3237
374,GraphQL Get Repo PRs More Info,graphql_2,819.03,27078
375,REST List Repos,rest,378.88,36311
375,GraphQL List Repos,graphql_1,511.42,1006
375,GraphQL List Repos More Info,graphql_2,1432.63,21604
375,REST Get Repo PRs,rest,674.65,1168277
375,GraphQL Get Repo PRs,graphql_1,451.78,3237
375,GraphQL Get Repo PRs More Info,graphql_2,939.18,27078
376,REST List Repos,rest,360.71,36311
376,GraphQL List Repos,graphql_1,615.48,1006
376,GraphQL List Repos More Info,graphql_2,1533.51,21604
376,REST Get Repo PRs,rest,900.99,1168277
376,GraphQL Get Repo PRs,graphql_1,378.87,3237
376,GraphQL Get Repo PRs More Info,graphql_2,869.71,27078
377,REST List Repos,rest,379.69,36311
377,GraphQL List Repos,graphql_1,468.90,1006
377,GraphQL List Repos More Info,graphql_2,1548.33,21604
377,REST Get Repo PRs,rest,906.69,1168277
377,GraphQL Get Repo PRs,graphql_1,454.45,3237
377,GraphQL Get Repo PRs More Info,graphql_2,715.50,27078
378,REST List Repos,rest,323.26,36311
378,GraphQL List Repos,graphql_1,464.78,1006
378,GraphQL List Repos More Info,graphql_2,2565.91,21604
378,REST Get Repo PRs,rest,1486.14,1168277
378,GraphQL Get Repo PRs,graphql_1,452.18,3237
378,GraphQL Get Repo PRs More Info,graphql_2,922.01,27078
379,REST List Repos,rest,379.30,36311
379,GraphQL List Repos,graphql_1,422.13,1006
379,GraphQL List Repos More Info,graphql_2,1321.16,21604
379,REST Get Repo PRs,rest,772.17,1168277
379,GraphQL Get Repo PRs,graphql_1,452.67,3237
379,GraphQL Get Repo PRs More Info,graphql_2,715.69,27078
380,REST List Repos,rest,378.91,36311
380,GraphQL List Repos,graphql_1,511.61,1006
380,GraphQL List Repos More Info,graphql_2,1229.27,21604
380,REST Get Repo PRs,rest,779.10,1168277
380,GraphQL Get Repo PRs,graphql_1,448.54,3237
380,GraphQL Get Repo PRs More Info,graphql_2,818.78,27078
381,REST List Repos,rest,379.26,36311
381,GraphQL List Repos,graphql_1,388.06,1006
381,GraphQL List Repos More Info,graphql_2,1449.98,21604
381,REST Get Repo PRs,rest,822.79,1168277
381,GraphQL Get Repo PRs,graphql_1,512.19,3237
381,GraphQL Get Repo PRs More Info,graphql_2,818.08,27078
382,REST List Repos,rest,378.17,36311
382,GraphQL List Repos,graphql_1,410.39,1006
382,GraphQL List Repos More Info,graphql_2,1230.10,21604
382,REST Get Repo PRs,rest,879.91,1168277
382,GraphQL Get Repo PRs,graphql_1,448.22,3237
382,GraphQL Get Repo PRs More Info,graphql_2,716.38,27078
383,REST List Repos,rest,283.64,36311
383,GraphQL List Repos,graphql_1,402.04,1006
383,GraphQL List Repos More Info,graphql_2,1535.30,21604
383,REST Get Repo PRs,rest,979.64,1168277
383,GraphQL Get Repo PRs,graphql_1,454.46,3237
383,GraphQL Get Repo PRs More Info,graphql_2,920.61,27078
